연도,직종,회차,성별,연령대,응시지역,졸업여부,합격여부
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,40,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,여,30,서울특별시,졸업,합격
2002,의사,66,여,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,여,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,의사,66,남,20,서울특별시,졸업,합격
2002,의사,66,남,30,서울특별시,졸업,합격
2002,치과의사,54,남,30,서울특별시,졸업,합격
2002,치과의사,54,여,20,서울특별시,졸업,합격
2002,치과의사,54,남,20,서울특별시,졸업,합격
2002,치과의사,54,남,20,서울특별시,졸업,합격
2002,치과의사,54,남,30,서울특별시,졸업,합격
2002,치과의사,54,남,30,서울특별시,졸업,합격
2002,치과의사,54,남,40,서울특별시,졸업,합격
2002,치과의사,54,남,30,서울특별시,졸업,합격
2002,치과의사,54,남,30,서울특별시,졸업,합격
2002,치과의사,54,남,20,서울특별시,졸업,합격
2002,치과의사,54,여,30,서울특별시,졸업,합격
2002,치과의사,54,남,30,서울특별시,졸업,합격
2002,치과의사,54,남,30,서울특별시,졸업,합격
2002,치과의사,54,남,40,서울특별시,졸업,합격
2002,치과의사,54,남,20,서울특별시,졸업,합격
2002,치과의사,54,남,30,서울특별시,졸업,합격
2002,치과의사,54,남,20,서울특별시,졸업,합격
2002,치과의사,54,남,30,서울특별시,졸업,합격
2002,치과의사,54,남,20,서울특별시,졸업,합격
2002,치과의사,54,여,20,서울특별시,졸업,합격
2002,치과의사,54,여,20,서울특별시,졸업,합격
2002,치과의사,54,여,20,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,여,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,여,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,여,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,40,서울특별시,졸업,합격
2002,한의사,57,남,40,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,여,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,40,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,여,40,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,40,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,여,30,서울특별시,졸업,합격
2002,한의사,57,여,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,여,20,서울특별시,졸업,합격
2002,한의사,57,여,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,여,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,20,서울특별시,졸업,합격
2002,한의사,57,남,40,서울특별시,졸업,합격
2002,한의사,57,여,40,서울특별시,졸업,합격
2002,한의사,57,여,30,서울특별시,졸업,합격
2002,한의사,57,남,30,서울특별시,졸업,합격
2003,의사,67,남,30,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,30,광주광역시,졸업,합격
2003,의사,67,여,20,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,30,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,30,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,20,광주광역시,졸업,합격
2003,의사,67,남,30,광주광역시,졸업,합격
2003,의사,67,남,30,대구광역시,졸업,합격
2003,의사,67,남,30,대구광역시,졸업,합격
2003,의사,67,남,20,대구광역시,졸업,합격
2003,의사,67,남,20,대구광역시,졸업,합격
2003,의사,67,여,30,대구광역시,졸업,합격
2003,의사,67,남,20,대구광역시,졸업,합격
2003,의사,67,남,20,대구광역시,졸업,합격
2003,의사,67,남,30,대구광역시,졸업,합격
2003,의사,67,남,30,대구광역시,졸업,합격
2003,의사,67,남,30,대구광역시,졸업,합격
2003,의사,67,남,20,대구광역시,졸업,합격
2003,의사,67,남,20,대전광역시,졸업,합격
2003,의사,67,남,30,대전광역시,졸업,합격
2003,의사,67,남,20,대전광역시,졸업,합격
2003,의사,67,남,20,대전광역시,졸업,합격
2003,의사,67,남,20,대전광역시,졸업,합격
2003,의사,67,남,20,대전광역시,졸업,합격
2003,의사,67,남,20,대전광역시,졸업,합격
2003,의사,67,남,20,대전광역시,졸업,합격
2003,의사,67,남,40,대전광역시,졸업,합격
2003,의사,67,남,30,대전광역시,졸업,합격
2003,의사,67,남,30,대전광역시,졸업,합격
2003,의사,67,남,20,대전광역시,졸업,합격
2003,의사,67,남,30,대전광역시,졸업,합격
2003,의사,67,남,30,부산광역시,졸업,합격
2003,의사,67,남,30,부산광역시,졸업,합격
2003,의사,67,남,20,부산광역시,졸업,합격
2003,의사,67,남,30,부산광역시,졸업,합격
2003,의사,67,여,20,부산광역시,졸업,합격
2003,의사,67,남,20,부산광역시,졸업,합격
2003,의사,67,남,20,부산광역시,졸업,합격
2003,의사,67,남,30,부산광역시,졸업,합격
2003,의사,67,남,20,부산광역시,졸업,합격
2003,의사,67,남,30,부산광역시,졸업,합격
2003,의사,67,남,20,부산광역시,졸업,합격
2003,의사,67,남,20,부산광역시,졸업,합격
2003,의사,67,남,30,부산광역시,졸업,합격
2003,의사,67,남,30,부산광역시,졸업,합격
2003,의사,67,남,20,부산광역시,졸업,합격
2003,의사,67,남,30,부산광역시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,여,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,여,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,여,30,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,여,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,20,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,남,30,서울특별시,졸업,합격
2003,의사,67,여,20,서울특별시,졸업,합격
2003,치과의사,55,남,30,서울특별시,졸업,합격
2003,치과의사,55,남,30,서울특별시,졸업,합격
2003,치과의사,55,남,30,서울특별시,졸업,합격
2003,치과의사,55,남,30,서울특별시,졸업,합격
